"DATE","CATEGORY","SUBJECT","DOWNLOAD"
"03-Apr-2019","NSE CLEARING","
	Market-wide Position Limit in JETAIRWAYS

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_nsccl_03042019.pdf"
"03-Apr-2019","SURVEILLANCE","
	Clarification by Ganesha Ecosphere Limited



	Clarification by Hi-Tech Pipes Limited



	Clarification by Lyka Labs Limited



	Clarification by Monnet Ispat &amp; Energy Limited



	Clarification by MT Educare Limited



	Clarification by Tera Software Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_03042019.pdf"
"02-Apr-2019","SURVEILLANCE","
	Clarification by Arshiya Limited



	Clarification by Ganesha Ecosphere Limited



	News about PNB Housing Finance Limited



	Clarification by Reliance Communications Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_02042019.pdf"
"01-Apr-2019","SURVEILLANCE","
	Clarification by Adani Gas Limited



	Clarification by ECE Industries Limited



	Clarification by Reliance Communications Limited



	Clarification by Trident Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_01042019.pdf"
"29-Mar-2019","SURVEILLANCE","
	Clarification by Adani Gas Limited



	News about Dewan Housing Finance Corporation Limited



	Clarification by Trident Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_29032019.pdf"
"29-Mar-2019","NSE LISTING","Listing of Units of Embassy Office Parks REIT (IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_29032019.pdf"
"29-Mar-2019","NSE CLEARING","
	Market-wide Position Limit in IDBI



	Market-wide Position Limit in RPOWER

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_nsccl_29032019.pdf"
"28-Mar-2019","SURVEILLANCE","
	News about Dewan Housing Finance Corporation Limited



	News about Piramal Enterprises Limited



	Clarification by SML Isuzu Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_28032019.pdf"
"28-Mar-2019","NSE LISTING","Listing of Equity Shares of Artedz Fabs Limited (SME IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_28032019.pdf"
"27-Mar-2019","SURVEILLANCE","
	Clarification by Ducon Infratechnologies Limited



	Clarification by Prabhat Dairy Limited



	Clarification by SML Isuzu Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_27032019.pdf"
"26-Mar-2019","NSE CLEARING","
	Market-wide Position Limit in JETAIRWAYS

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_nsccl_26032019.pdf"
"26-Mar-2019","SURVEILLANCE","
	Clarification by Arvind Fashions Limited



	Clarification by Ducon Infratechnologies Limited



	News about Jet Airways (India) Limited



	Clarification by Prestige Estates Projects Limited



	Clarification by Times Guaranty Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_26032019.pdf"
"25-Mar-2019","SURVEILLANCE","
	Clarification by Allsec Technologies Limited



	Clarification by Arvind Fashions Limited



	News about Jet Airways (India) Limited



	Clarification by Prabhat Dairy Limited



	Clarification by Prestige Estates Projects Limited



	News about State Bank Of India



	Clarification by Times Guaranty Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_25032019.pdf"
"22-Mar-2019","SURVEILLANCE","
	Clarification by Allsec Technologies Limited



	Clarification by Jubilant Life Sciences Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_22032019.pdf"
"22-Mar-2019","NSE CLEARING","The derivative contracts in the underlying PNB have crossed 95% of the market-wide position limit on March 22, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_22032019.pdf"
"20-Mar-2019","SURVEILLANCE","
	Clarification by Dilip Buildcon Limited



	News about Jet Airways (India) Limited



	Clarification by Jubilant Life Sciences Limited



	News about State Bank Of India

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_20032019.pdf"
"20-Mar-2019","NSE CLEARING","The derivative contracts in the underlying ADANIPOWER have crossed 95% of the market-wide position limit on March 20, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_20032019.pdf"
"19-Mar-2019","SURVEILLANCE","
	Clarification by Brigade Enterprises Limited



	Clarification by Dilip Buildcon Limited



	Clarification by Sicagen India Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_19032019.pdf"
"18-Mar-2019","NSE CLEARING","The derivative contracts in the underlying BEML, JUSTDIAL and RPOWER have crossed 95% of the market-wide position limit on March 18, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_18032019.pdf"
"18-Mar-2019","SURVEILLANCE","
	Clarification by Brigade Enterprises Limited



	Clarification by Morarjee Textiles Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_18032019.pdf"
"15-Mar-2019","NSE CLEARING","The derivative contracts in the underlying RELCAPITAL have crossed 95% of the market-wide position limit on March 15, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_15032019.pdf"
"15-Mar-2019","SURVEILLANCE","
	News about 3i Infotech Limited



	Clarification by BF Investment Limited



	Clarification by Bhartiya International Limited



	Clarification by CESC Ventures Limited



	Clarification by Morarjee Textiles Limited



	News about Religare Enterprises Limited



	Clarification by STEEL EXCHANGE INDIA LIMITED

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_15032019.pdf"
"14-Mar-2019","SURVEILLANCE","
	Clarification by Asian Granito India Limited



	Clarification by BF Investment Limited



	Clarification by Bhartiya International Limited



	Clarification by CESC Ventures Limited



	Clarification by Dolphin Offshore Enterprises (India) Limited



	Clarification by Garden Silk Mills Limited



	Clarification by MSP Steel &amp; Power Limited



	Clarification by Satin Creditcare Network Limited



	Clarification by STEEL EXCHANGE INDIA LIMITED

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_14032019.pdf"
"14-Mar-2019","NSE LISTING","Listing of Secured Redeemable Non-Convertible Debentures of L&amp;T Finance Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_14032019.pdf"
"14-Mar-2019","NSE CLEARING","The derivative contracts in the underlying ADANIENT have crossed 95% of the market-wide position limit on March 14, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_14032019.pdf"
"13-Mar-2019","NSE CLEARING","The derivative contracts in the underlying BEML have crossed 95% of the market-wide position limit on March 13, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_13032019.pdf"
"13-Mar-2019","SURVEILLANCE","
	Clarification by Ajmera Realty &amp; Infra India Limited



	Clarification by Allied Digital Services Limited



	Clarification by Asian Granito India Limited



	News about Bharti Infratel Limited



	Clarification by Bombay Dyeing &amp; Mfg Company Limited



	Clarification by Garden Silk Mills Limited



	Clarification by Global Vectra Helicorp Limited



	Clarification by Hilton Metal Forging Limited



	Clarification by Indian Card Clothing Company Limited



	Clarification by J.Kumar Infraprojects Limited



	Clarification by Kanani Industries Limited



	Clarification by Mastek Limited



	Clarification by Matrimony.Com Limited



	Clarification by Oricon Enterprises Limited




	News about Puravankara Limited



	News about Ruchi Soya Industries Limited



	Clarification by Satin Creditcare Network Limited



	News about Tilaknagar Industries Limited



	Clarification by VLS Finance Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_13032019.pdf"
"12-Mar-2019","SURVEILLANCE","
	Clarification by Allied Digital Services Limited



	News about Bharti Airtel Limited



	News about Bharti Infratel Limited



	Clarification by Bombay Dyeing &amp; Mfg Company Limited



	Clarification by Indian Card Clothing Company Limited



	Clarification by J.Kumar Infraprojects Limited



	Clarification by Kanani Industries Limited



	Clarification by Matrimony.Com Limited



	News about Puravankara Limited



	Clarification by Zodiac JRD- MKJ Limited



	Clarification by Advanced Enzyme Technologies Limited



	Clarification by Khadim India Limited



	Clarification by Arihant Superstructures Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_12032019.pdf"
"11-Mar-2019","NSE CLEARING","The derivative contracts in the underlying RELINFRA have crossed 95% of the market-wide position limit on March 11, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_11032019.pdf"
"11-Mar-2019","SURVEILLANCE","
	Clarification by Adroit Infotech Limited



	Clarification by Advanced Enzyme Technologies Limited



	Clarification by Alkali Metals Limited



	Clarification by Emkay Global Financial Services Limited



	Clarification by Future Market Networks Limited



	Clarification by Indo Thai Securities Limited



	Clarification by Khadim India Limited



	News about Opto Circuits (India) Limited



	Clarification by Oricon Enterprises Limited



	Clarification by Reliance Naval and Engineering Limited



	News about Sadbhav Infrastructure Project Limited



	Clarification by Simplex Infrastructures Limited



	Clarification by Tainwala Chemical and Plastic (I) Limited



	Clarification by Vaswani Industries Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_11032019.pdf"
"08-Mar-2019","SURVEILLANCE","
	Clarification by Aban Offshore Limited



	Clarification by Adroit Infotech Limited



	Clarification by Anjani Portland Cement Limited



	Clarification by Arihant Superstructures Limited



	Clarification by Autolite (India) Limited



	Clarification by Coral India Finance &amp; Housing Limited



	Clarification by Cubex Tubings Limited



	Clarification by Dolphin Offshore Enterprises (India) Limited



	Clarification by Emkay Global Financial Services Limited



	Clarification by Future Market Networks Limited



	Clarification by H.G. Infra Engineering Limited



	Clarification by Hilton Metal Forging Limited



	Clarification by Indo Tech Transformers Limited



	Clarification by Indo Thai Securities Limited



	Clarification by IVP Limited



	Clarification by Jindal Photo Limited



	Clarification by Kridhan Infra Limited



	Clarification by N R Agarwal Industries Limited



	Clarification by Pearl Polymers Limited



	Clarification by Reliance Naval and Engineering Limited



	Clarification by Sakthi Sugars Limited



	Clarification by Shriram EPC Limited



	Clarification by Sicagen India Limited



	Clarification by Simplex Infrastructures Limited



	News about Suzlon Energy Limited



	Clarification by Tainwala Chemical and Plastic (I) Limited



	Clarification by Tijaria Polypipes Limited



	Clarification by Vaswani Industries Limited



	Clarification by VLS Finance Limited



	Clarification by Wheels India Limited



	News about Wipro Limited



	Clarification by Zodiac JRD- MKJ Limited



	Clarification by Alkali Metals Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_08032019.pdf"
"08-Mar-2019","INVESTOR SERVICES CELL","Corporates with highest number of complaints pending
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_isc_08032019.pdf"
"08-Mar-2019","NSE CLEARING","The derivative contracts in the underlying JETAIRWAYS have crossed 95% of the market-wide position limit on March 08, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_08032019.pdf"
"07-Mar-2019","SURVEILLANCE","
	Clarification by Aban Offshore Limited



	Clarification by Alkali Metals Limited



	Clarification by Anjani Portland Cement Limited



	Clarification by Ashapura Minechem Limited



	Clarification by Autolite (India) Limited



	Clarification by Coral India Finance &amp; Housing Limited



	Clarification by GSS Infotech Limited



	Clarification by H.G. Infra Engineering Limited



	Clarification by Indo Tech Transformers Limited



	Clarification by IVP Limited



	Clarification by Jindal Photo Limited



	Clarification by N R Agarwal Industries Limited



	Clarification by Pioneer Embroideries Limited



	News about Reliance Industries Limited



	Clarification by Sadbhav Engineering Limited



	Clarification by Shah Alloys Limited



	Clarification by Shivam Autotech Limited



	Clarification by The Jammu &amp; Kashmir Bank Limited



	Clarification by Transformers And Rectifiers (India) Limited



	Clarification by Veto Switchgears And Cables Limited



	Clarification by MSP Steel &amp; Power Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_07032019.pdf"
"06-Mar-2019","SURVEILLANCE","
	News about Adani Power Limited



	Clarification by Ashapura Minechem Limited



	Clarification by Binani Industries Limited



	Clarification by Dharani Sugars &amp; Chemicals Limited



	Clarification by GSS Infotech Limited



	News about Hotel Leela Venture Limited



	Clarification by Lakshmi Vilas Bank Limited



	Clarification by MSP Steel &amp; Power Limited



	Clarification by Pioneer Embroideries Limited



	Clarification by Religare Enterprises Limited



	Clarification by Sadbhav Engineering Limited



	Clarification by Shah Alloys Limited



	Clarification by Shivam Autotech Limited



	Clarification by SML Isuzu Limited



	Clarification by The Jammu &amp; Kashmir Bank Limited



	Clarification by Transformers And Rectifiers (India) Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_06032019.pdf"
"06-Mar-2019","NSE LISTING","
	Listing of equity shares of Agro Phos India Limited on Capital Market Segment (Main Board)



	Listing of Equity Shares of Arvind Fashions Limited pursuant to Composite Scheme of Arrangement

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_06032019.pdf"
"06-Mar-2019","NSE CLEARING","The derivative contracts in the underlying IDBI have crossed 95% of the market-wide position limit on March 06, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_06032019.pdf"
"05-Mar-2019","SURVEILLANCE","
	News about Adani Power Limited



	Clarification by Adhunik Industries Limited



	Clarification by Binani Industries Limited



	Clarification by Brooks Laboratories Limited



	Clarification by Dharani Sugars &amp; Chemicals Limited



	News about Hotel Leela Venture Limited



	News about Jet Airways (India) Limited



	Clarification by Prime Focus Limited



	News about Reliance Communications Limited



	News about Reliance Industries Limited



	Clarification by Religare Enterprises Limited



	Clarification by Simbhaoli Sugars Limited



	Clarification by SML Isuzu Limited



	Clarification by Zodiac Clothing Company Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_05032019.pdf"
"05-Mar-2019","NSE CLEARING","The derivative contracts in the underlying RPOWER and WOCKPHARMA have crossed 95% of the market-wide position limit on March 05, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_05032019.pdf"
"01-Mar-2019","SURVEILLANCE","
	Clarification by Ashapura Intimates Fashion Limited



	Clarification by Hisar Metal Industries Limited



	News about Jet Airways (India) Limited



	Clarification by Maithan Alloys Limited



	Clarification by Prime Focus Limited



	News about Tata Motors Limited



	Clarification by Zodiac Clothing Company Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_01032019.pdf"
"28-Feb-2019","SURVEILLANCE","
	Clarification by Adhunik Industries Limited



	Clarification by Andhra Cements Limited



	News about Future Retail Limited



	Clarification by Hisar Metal Industries Limited



	Clarification by Maithan Alloys Limited



	Clarification by Swan Energy Limited



	Clarification by Veto Switchgears And Cables Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_28022019.pdf"
"27-Feb-2019","NSE LISTING","Listing of Equity Shares of Mindpool Technologies Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_27022019.pdf"
"27-Feb-2019","SURVEILLANCE","
	Clarification by Arrow Textiles Limited



	Clarification by Delta Magnets Limited



	Clarification by Global Offshore Services Limited



	Clarification by India Tourism Development Corporation Limited



	Clarification by IVRCL Limited



	Clarification by Mangalam Timber Products Limited



	Clarification by Petron Engineering Construction Limited



	Clarification by Prakash Constrowell Limited



	Clarification by Simbhaoli Sugars Limited



	Clarification by Swan Energy Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_27022019.pdf"
"26-Feb-2019","SURVEILLANCE","
	Clarification by Andhra Cements Limited



	Clarification by Arrow Textiles Limited



	Clarification by Bartronics India Limited



	Clarification by Brooks Laboratories Limited



	Clarification by BSEL Infrastructure Realty Limited



	News about CG Power and Industrial Solutions Limited



	Clarification by Delta Magnets Limited



	News about Dewan Housing Finance Corporation Limited



	Clarification by Ganges Securities Limited



	News about Garden Silk Mills Limited



	Clarification by Global Offshore Services Limited



	Clarification by GP Petroleums Limited



	Clarification by GVK Power &amp; Infrastructure Limited



	Clarification by IMP Powers Limited



	Clarification by India Tourism Development Corporation Limited



	Clarification by IVRCL Limited



	Clarification by Mangalam Timber Products Limited



	News about Max India Limited



	Clarification by Nu Tek India Limited



	Clarification by Petron Engineering Construction Limited



	Clarification by Prakash Constrowell Limited



	Clarification by Pritish Nandy Communications Limited



	Clarification by Refex Industries Limited



	News about Reliance Communications Limited



	News about Reliance Industries Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_26022019.pdf"
"25-Feb-2019","SURVEILLANCE","
	News about Adani Enterprises Limited



	Clarification by ARSS Infrastructure Projects Limited



	Clarification by Bartronics India Limited



	Clarification by Ganges Securities Limited



	Clarification by GP Petroleums Limited



	Clarification by GVK Power &amp; Infrastructure Limited



	Clarification by IMP Powers Limited



	News about Jet Airways (India) Limited



	News about Jet Airways (India) Limited



	Clarification by Minda Industries Limited



	Clarification by Nu Tek India Limited



	News about Prestige Estates Projects Limited



	Clarification by Pritish Nandy Communications Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_25022019.pdf"
"22-Feb-2019","SURVEILLANCE","
	Clarification by 3i Infotech Limited



	News about Adani Enterprises Limited



	Clarification by BF Utilities Limited



	Clarification by C &amp; C Constructions Limited



	News about IL&amp;FS Engineering and Construction Company Limited



	News about Jet Airways (India) Limited



	Clarification by Oil Country Tubular Limited



	Clarification by Refex Industries Limited



	Clarification by Reliance Nippon Life Asset Management Limited



	News about Suzlon Energy Limited



	News about Magadh Sugar &amp; Energy Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_22022019.pdf"
"21-Feb-2019","SURVEILLANCE","
	Clarification by 3i Infotech Limited



	News about Allahabad Bank



	Clarification by BF Utilities Limited



	Clarification by C &amp; C Constructions Limited



	News about IL&amp;FS Engineering and Construction Company Limited



	News about IL&amp;FS Transportation Networks Limited



	News about Indian Overseas Bank



	Clarification by Magadh Sugar &amp; Energy Limited



	Clarification by Oil Country Tubular Limited



	Clarification by Pioneer Distilleries Limited



	Clarification by Reliance Nippon Life Asset Management Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_21022019.pdf"
"21-Feb-2019","NSE LISTING","Listing of Sovereign Gold Bonds 2018-19 Series VI
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_21022019.pdf"
"21-Feb-2019","NSE CLEARING","The derivative contracts in the underlying ADANIPOWER and ALBK have crossed 95% of the marketwide position limit on February 21, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_21022019.pdf"
"20-Feb-2019","SURVEILLANCE","
	News about ITI Limited



	Clarification by Metalyst Forgings Limited



	Clarification by Minda Industries Limited



	News about Monsanto India Limited



	Clarification by Supreme Infrastructure India Limited



	Clarification by Ujaas Energy Limited



	Clarification by Kaveri Seed Company Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_20022019.pdf"
"20-Feb-2019","NSE CLEARING","The derivative contracts in the underlying KSCL and RELCAPITAL have crossed 95% of the marketwide position limit on February 20, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_20022019.pdf"
"19-Feb-2019","SURVEILLANCE","
	Clarification by A2Z Infra Engineering Limited



	Clarification by ARSS Infrastructure Projects Limited



	Clarification by Electrotherm (India) Limited



	News about GVK Power &amp; Infrastructure Limited



	Clarification by Kaveri Seed Company Limited



	Clarification by KSK Energy Ventures Limited



	News about Monsanto India Limited




	Clarification by Spencer's Retail Limited



	Clarification by Supreme Infrastructure India Limited



	Clarification by Technofab Engineering Limited



	Clarification by Xelpmoc Design And Tech Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_19022019.pdf"
"18-Feb-2019","NSE CLEARING","The derivative contracts in the underlying IDBI and RELINFRA have crossed 95% of the market-wide position limit on February 18, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_18022019.pdf"
"18-Feb-2019","SURVEILLANCE","
	Clarification by A2Z Infra Engineering Limited



	News about Dewan Housing Finance Corporation Limited



	Clarification by Electrotherm (India) Limited



	News about Jet Airways (India) Limited



	Clarification by KSK Energy Ventures Limited



	Clarification by LEEL Electricals Limited



	Clarification by Manaksia Coated Metals &amp; Industries Limited



	Clarification by Spencer's Retail Limited



	Clarification by Technofab Engineering Limited



	Clarification by The Mandhana Retail Ventures Limited



	Clarification by Xelpmoc Design And Tech Limited



	Clarification by Zee Media Corporation Limited



	Clarification by LEEL Electricals Limited



	Clarification by Assam Company India Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_18022019.pdf"
"15-Feb-2019","SURVEILLANCE","
	Clarification by Cantabil Retail India Limited



	News about Divi's Laboratories Limited



	Clarification by Karur Vysya Bank Limited



	Clarification by Manaksia Coated Metals &amp; Industries Limited



	Clarification by The Mandhana Retail Ventures Limited



	Clarification by Zee Media Corporation Limited



	Clarification by Ess Dee Aluminium Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_15022019.pdf"
"14-Feb-2019","SURVEILLANCE","
	Clarification by Ashapura Intimates Fashion Limited



	Clarification by Assam Company India Limited



	Clarification by Cantabil Retail India Limited



	Clarification by Jindal Stainless Limited



	Clarification by Karur Vysya Bank Limited



	Clarification by Mangalam Drugs And Organics Limited



	Clarification by PI Industries Limited



	Clarification by Pioneer Distilleries Limited



	Clarification by Remsons Industries Limited



	Clarification by Shivam Autotech Limited



	Clarification by TV Vision Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_14022019.pdf"
"14-Feb-2019","NSE CLEARING","The derivative contracts in the underlying CGPOWER and PCJEWELLER have crossed 95% of the market-wide position limit on February 14, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_14022019.pdf"
"13-Feb-2019","SURVEILLANCE","
	Clarification by Anik Industries Limited



	Clarification by Bkm Industries Limited



	Clarification by IG Petrochemicals Limited



	Clarification by Jindal Stainless Limited



	Clarification by Malu Paper Mills Limited



	Clarification by Oriental Trimex Limited



	Clarification by Remsons Industries Limited



	Clarification by Shirpur Gold Refinery Limited



	Clarification by Shivam Autotech Limited



	Clarification by TV Vision Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_13022019.pdf"
"13-Feb-2019","NSE CLEARING","The derivative contracts in the underlying JISLJALEQS have crossed 95% of the market-wide position limit on February 13, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_13022019.pdf"
"12-Feb-2019","SURVEILLANCE","
	Clarification by Anik Industries Limited



	Clarification by Apollo Hospitals Enterprise Limited



	Clarification by Ess Dee Aluminium Limited



	Clarification by Eveready Industries India Limited



	News about Hotel Leela Venture Limited



	Clarification by IG Petrochemicals Limited



	Clarification by Jindal Photo Limited



	Clarification by Kavveri Telecom Products Limited



	Clarification by Malu Paper Mills Limited



	Clarification by National Steel And Agro Industries Limited



	Clarification by Oriental Trimex Limited



	Clarification by PI Industries Limited



	Clarification by Shirpur Gold Refinery Limited



	Clarification by Spice Mobility Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_12022019.pdf"
"11-Feb-2019","SURVEILLANCE","
	Clarification by Apollo Hospitals Enterprise Limited



	Clarification by Bkm Industries Limited



	News about Dewan Housing Finance Corporation Limited



	Clarification by Eveready Industries India Limited



	News about Igarashi Motors India Limited



	Clarification by Jindal Photo Limited



	Clarification by Madhucon Projects Limited




	Clarification by National Steel And Agro Industries Limited



	Clarification by Reliance Home Finance Limited



	Clarification by Shirpur Gold Refinery Limited



	Clarification by Spice Mobility Limited



	Clarification by STEEL EXCHANGE INDIA LIMITED

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_11022019.pdf"
"08-Feb-2019","SURVEILLANCE","
	Clarification by AstraZeneca Pharma India Limited



	Clarification by Bpl Limited



	Clarification by Genus Paper &amp; Boards Limited



	Clarification by Madhucon Projects Limited



	Clarification by Nila Spaces Limited



	Clarification by Nu Tek India Limited



	Clarification by Reliance Home Finance Limited



	Clarification by Rolta India Limited



	Clarification by STEEL EXCHANGE INDIA LIMITED

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_08022019.pdf"
"08-Feb-2019","NSE CLEARING","The derivative contracts in the underlying RELCAPITAL have crossed 95% of the market-wide position limit on February 08, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_08022019.pdf"
"07-Feb-2019","SURVEILLANCE","
	Clarification by AstraZeneca Pharma India Limited



	Clarification by Ballarpur Industries Limited



	Clarification by Bpl Limited



	Clarification by Genus Paper &amp; Boards Limited



	News about Lupin Limited



	Clarification by Mandhana Industries Limited



	Clarification by Nila Spaces Limited



	Clarification by Reliance Naval and Engineering Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_07022019.pdf"
"07-Feb-2019","NSE LISTING","
	Listing of Secured Redeemable Non-Convertible Debentures of Shriram Transport Finance Company Limited



	Listing of Secured Redeemable Non-Convertible Debentures of India Infoline Finance Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_07022019.pdf"
"07-Feb-2019","NSE CLEARING","The derivative contracts in the underlying ADANIENT and RPOWER have crossed 95% of the marketwide position limit on February 07, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_07022019.pdf"
"06-Feb-2019","SURVEILLANCE","
	Clarification by Ballarpur Industries Limited



	Clarification by Binani Industries Limited



	Clarification by LEEL Electricals Limited



	Clarification by Mandhana Industries Limited



	Clarification by Nu Tek India Limited



	Clarification by Reliance Naval and Engineering Limited



	Clarification by Religare Enterprises Limited



	Clarification by Rolta India Limited



	Clarification by Vipul Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_06022019.pdf"
"06-Feb-2019","NSE LISTING","Listing of Equity Shares of Chalet Hotels Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_06022019.pdf"
"06-Feb-2019","NSE CLEARING","The derivative contracts in the underlying RELINFRA have crossed 95% of the market-wide position limit on February 06, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_06022019.pdf"
"05-Feb-2019","NSE LISTING","Listing of Equity Shares of Surani Steel Tubes Limited (SME-IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_05022019.pdf"
"05-Feb-2019","NSE CLEARING","The derivative contracts in the underlying JETAIRWAYS and RELCAPITAL have crossed 95% of the market-wide position limit on February 05, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_05022019.pdf"
"05-Feb-2019","SURVEILLANCE","
	News about Bharti Airtel Limited



	Clarification by Binani Industries Limited



	Clarification by Religare Enterprises Limited



	Clarification by TV Vision Limited



	Clarification by Vipul Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_05022019.pdf"
"04-Feb-2019","SURVEILLANCE","
	News about Dewan Housing Finance Corporation Limited



	Clarification by Ducon Infratechnologies Limited



	Clarification by Mahamaya Steel Industries Limited



	Clarification by TV Vision Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_surv_04022019.pdf"
"04-Feb-2019","NSE CLEARING","The derivative contracts in the underlying DHFL have crossed 95% of the market-wide position limit on February 04, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_04022019.pdf"
"02-Feb-2019","INVESTOR SERVICES CELL","Corporates with highest number of complaints pending
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_isc_07022019.pdf"
"01-Feb-2019","NSE CLEARING","The derivative contracts in the underlying IDBI have crossed 95% of the market-wide position limit on February 01, 2019.
","https://nsearchives.nseindia.com//web/sites/default/files/2019-08/PR_nsccl_01022019.pdf"
"01-Feb-2019","NSE LISTING","Listing of Equity Shares of Xelpmoc Design and Tech Limited (IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2019-12/PR_list_01022019.pdf"
